iter	Logloss
548	0.01132707207
549	0.01130679367
550	0.01125035623
551	0.01123417696
552	0.0112062263
553	0.0112062165
554	0.01118305895
555	0.01116332609
556	0.01113709083
557	0.01113708291
558	0.01113705705
559	0.01113465935
560	0.01111327747
561	0.01109505324
562	0.01109505176
563	0.01106861108
564	0.01106718532
565	0.01104456277
566	0.01104455324
567	0.01104454534
568	0.01103626406
569	0.01099591573
570	0.01098606503
571	0.01096112939
572	0.0109358363
573	0.0109143302
574	0.01089561106
575	0.01088380892
576	0.01085428311
577	0.01083596845
578	0.01082039006
579	0.01081309103
580	0.01080692263
581	0.010763419
582	0.01073111396
583	0.01071982817
584	0.0107000532
585	0.01068781515
586	0.01063205571
587	0.01059970411
588	0.01058272091
589	0.01053319601
590	0.0105233973
591	0.01050674026
592	0.01044088562
593	0.01043227017
594	0.01042003577
595	0.01040452361
596	0.01038643495
597	0.01036970249
598	0.01033795635
599	0.01031887946
600	0.01029083938
601	0.01024866531
602	0.01022625957
603	0.01021598678
604	0.01016460539
605	0.01015456434
606	0.01012410986
607	0.01010904602
608	0.01009761109
609	0.01008264605
610	0.01006469341
611	0.01004841755
612	0.01003332703
613	0.009999852553
614	0.009984127899
615	0.009984055924
616	0.009984050229
617	0.009984009818
618	0.009982588355
619	0.009968940101
620	0.009957679893
621	0.009927945916
622	0.009910894357
623	0.009910792725
624	0.009908081369
625	0.009908033251
626	0.009892984407
627	0.009874583594
628	0.009856887577
629	0.009856887577
630	0.009856861177
631	0.009854071398
632	0.009809027089
633	0.009799300934
634	0.009799289666
635	0.009797006775
636	0.009796997378
637	0.009796976835
638	0.009772743936
639	0.009767785881
640	0.009767784721
641	0.009761705695
642	0.009733172045
643	0.009733172045
644	0.009725502913
645	0.009725502913
646	0.009720360354
647	0.009686996028
648	0.009653283742
649	0.009653279634
650	0.009642053508
651	0.009626611161
652	0.009623604584
653	0.009623600553
654	0.009621758609
655	0.009590911721
656	0.009566065564
657	0.009545250825
658	0.009530583161
659	0.009476969531
660	0.009464081139
661	0.009444999663
662	0.009439039035
663	0.00941762335
664	0.009403139419
665	0.009392470754
666	0.009383371607
667	0.009381123284
668	0.009363246556
669	0.009351369376
670	0.009333968124
671	0.009325317594
672	0.009300999517
673	0.009300988422
674	0.00930098319
675	0.009299574584
676	0.009290278022
677	0.009256290564
678	0.009237076099
679	0.009208284217
680	0.00917124404
681	0.009155433699
682	0.009142482011
683	0.009129294088
684	0.009120605622
685	0.00912060023
686	0.009120542124
687	0.009120355234
688	0.009120332724
689	0.009120277538
690	0.009120271594
691	0.009113781191
692	0.009113772497
693	0.009099686869
694	0.009086715771
695	0.009086588463
696	0.009073622069
697	0.009073608122
698	0.009073595788
699	0.00907351921
700	0.009073506144
701	0.009062120748
702	0.009039759895
703	0.009007842272
704	0.008998882081
705	0.008977475033
706	0.008952916108
707	0.008915740746
708	0.008906242518
709	0.00888568731
710	0.008816152418
711	0.008799281841
712	0.008778783188
713	0.008759650852
714	0.008759643292
715	0.008759638
716	0.008759634301
717	0.008759623013
718	0.00875962235
719	0.008759603227
720	0.008744662951
721	0.008744662508
722	0.0087446574
723	0.008744592912
724	0.008723912292
725	0.008715773914
726	0.008701896449
727	0.008701884574
728	0.008701864661
729	0.008701859382
730	0.0087018496
731	0.00869169117
732	0.008676921184
733	0.008643358837
734	0.008625692465
735	0.008614070124
736	0.008614064911
737	0.008614064911
738	0.008608259966
739	0.008599078865
740	0.008590813131
741	0.008590813131
742	0.008590799408
743	0.00857269094
744	0.008530068544
745	0.008530068468
746	0.008523370381
747	0.008508087814
748	0.008487356755
749	0.008456109513
750	0.008437471915
751	0.008417170123
752	0.008416763884
753	0.008405322053
754	0.008398395034
755	0.008369830199
756	0.008352778462
757	0.008352740525
758	0.008352744454
759	0.008347936298
760	0.00830273755
761	0.008291138439
762	0.008284716289
763	0.008284716289
764	0.008284684654
765	0.008261838269
766	0.008261812706
767	0.008244333082
768	0.008227458678
769	0.008213474152
770	0.008205727732
771	0.008202213651
772	0.008170040439
773	0.008157887606
774	0.008140575759
775	0.00814056736
776	0.008140552602
777	0.008132268798
778	0.008132264512
779	0.008132021439
780	0.008117053982
781	0.008095216366
782	0.008084782186
783	0.008069225553
784	0.00803299721
785	0.008008048958
786	0.007987292723
787	0.00797075663
788	0.007955349653
789	0.007916867571
790	0.007906707403
791	0.007896513901
792	0.007882734688
793	0.00787770292
794	0.007877632007
795	0.007871252143
796	0.007871246343
797	0.007871220219
798	0.007871194279
799	0.007871160812
800	0.007871168491
801	0.007871147138
802	0.00787113699
803	0.007871138155
804	0.007871109978
805	0.00786128627
806	0.007854064404
807	0.007848262471
808	0.007823979113
809	0.007811606385
810	0.007811593311
811	0.007811594791
812	0.007811576771
813	0.007796196855
814	0.00779616562
815	0.007796158366
816	0.007796147123
817	0.007796138849
818	0.007783461531
819	0.007758804132
820	0.007758684789
821	0.007758684789
822	0.007758665512
823	0.007758665512
824	0.007758180463
825	0.007758180463
826	0.007758178015
827	0.007758178015
828	0.007758170421
829	0.007758170421
830	0.007758148421
831	0.007758147154
832	0.007758134163
833	0.007758071754
834	0.007742267548
835	0.007742267548
836	0.007742260745
837	0.007724024723
838	0.007724013881
839	0.007724003231
840	0.007723934504
841	0.00770089037
842	0.007700845749
843	0.007691874966
844	0.007678339694
845	0.007643351992
846	0.007638460862
847	0.007630466582
848	0.007630466916
849	0.007625318837
850	0.007625296565
851	0.007611105192
852	0.007599336728
853	0.00757399729
854	0.007573971557
855	0.007573960927
856	0.007569362097
857	0.007569334142
858	0.007569328631
859	0.007547741262
860	0.00753794418
861	0.007503088995
862	0.00750308123
863	0.00750307871
864	0.00750307871
865	0.007503050341
866	0.007503032304
867	0.007503022105
868	0.007502999453
869	0.007502950813
870	0.007502889425
871	0.007502874339
872	0.007502886159
873	0.007502869024
874	0.007502844719
875	0.007498456794
876	0.007498447456
877	0.007487746386
878	0.007480682563
879	0.007480541337
880	0.007462661992
881	0.007462639643
882	0.007449452646
883	0.007436284226
884	0.007436285604
885	0.007436285604
886	0.007436276751
887	0.007416820128
888	0.007405277453
889	0.007401964375
890	0.007380307316
891	0.007380302477
892	0.007380302477
893	0.007380304195
894	0.007380305907
895	0.007371112036
896	0.007358672836
897	0.007340542131
898	0.007340537317
899	0.007331882653
900	0.00732602151
901	0.00732599415
902	0.007325990964
903	0.007303966052
904	0.007290873443
905	0.007287495548
906	0.007259040175
907	0.007258961799
908	0.007236929808
909	0.007236924833
910	0.007236920508
911	0.00723691314
912	0.007236915456
913	0.007236913756
914	0.00722955472
915	0.007212681542
916	0.007193131776
917	0.007182775772
918	0.007177112715
919	0.007165824798
920	0.007143257249
921	0.007143247906
922	0.007133646519
923	0.007116715233
924	0.007090511353
925	0.007078884804
926	0.007068270313
927	0.007068272762
928	0.007068261599
929	0.007044597597
930	0.0070445961
931	0.007044587367
932	0.00704458365
933	0.007044580796
934	0.007044563779
935	0.007044556695
936	0.007041791325
937	0.00704176377
938	0.007041764594
939	0.007041754061
940	0.007041741719
941	0.007041741648
942	0.007019868469
943	0.007019852366
944	0.007018903422
945	0.00701889936
946	0.007018840785
947	0.007018840785
948	0.007018835634
949	0.007018807985
950	0.006959156723
951	0.006959159631
952	0.006958808237
953	0.006958808237
954	0.006958802823
955	0.006958767293
956	0.006943088177
957	0.006922274757
958	0.006922271636
959	0.006922269853
960	0.006922237759
961	0.006922239666
962	0.00692222708
963	0.006906867712
964	0.006902214629
965	0.006902202154
966	0.006902188358
967	0.00690217862
968	0.006902111501
969	0.006896038751
970	0.006888230896
971	0.006887752477
972	0.006887749424
973	0.006883338102
974	0.006883289402
975	0.006875956046
976	0.006860666737
977	0.006860661558
978	0.006860521729
979	0.006860521559
980	0.006860480507
981	0.006860467153
982	0.00686044642
983	0.006860441879
984	0.006860439897
985	0.006860428959
986	0.00686037525
987	0.006860367936
988	0.00685144471
989	0.006851437533
990	0.006851411791
991	0.006851400881
992	0.006851410754
993	0.006851390472
994	0.006830237415
995	0.006830228214
996	0.006830117279
997	0.006821697154
998	0.006812972996
999	0.006812956668
